,2d_x,2d_y,periodic_#_2d,bond_1_2d,bond_2_2d,bond_3_2d,3d_x,3d_y,3d_z
6,-1.9248,-0.8562,6,2,1,0,1.3474,-0.4236,-0.5887
7,-0.6495,-1.2289,6,2,1,0,1.9148,-0.6857,0.8439
8,-1.9592,0.4761,6,2,1,0,-0.9961,-1.1677,-0.6448
9,1.4081,-0.1034,6,3,0,0,-2.1466,-0.6204,0.0674
10,-0.7052,0.924,6,2,0,0,-0.5957,0.9575,-0.0717
11,2.0442,1.0723,6,2,1,0,3.4288,-1.0243,0.8055
12,-3.135,1.1123,6,2,1,0,-1.8628,0.7098,0.3706
13,-3.066,-1.5523,6,1,1,0,2.2437,0.4861,-1.3061
14,2.1039,-1.235,6,2,0,0,4.1336,-0.1345,-0.1068
15,-4.2666,0.4164,6,1,1,0,-3.3555,-1.2263,0.4677
16,4.0726,-0.0345,6,2,1,0,-2.8028,1.5036,1.0569
17,3.4362,-1.2005,6,2,0,0,-4.2869,-0.4426,1.1845
18,-4.2321,-0.9159,6,1,1,0,-4.0165,0.9138,1.4691
0,-2.146,0.9736,6,1,0,0,-1.6409,1.6855,-0.5908
1,-1.1606,0.0819,6,3,0,0,-0.2417,1.7267,0.9254
2,-1.442,-1.2193,6,1,0,0,-1.4873,-1.1187,-0.1419
3,0.1053,0.4868,6,3,0,0,0.9627,-0.8339,0.2885
4,1.0907,-0.4049,6,2,1,0,-0.3261,-0.2429,-0.3808
5,0.8093,-1.7061,8,0,1,0,1.2277,-2.3177,-0.1005
6,2.3566,-0.0,8,1,0,0,2.2451,0.0,0.0
7,0.3867,1.788,7,1,0,0,-0.7396,1.1009,-0.0
0,-0.7522,2.0788,6,1,1,0,-0.5797,2.5122,-0.0
1,-1.9184,1.4529,6,1,1,0,-2.1926,-1.4548,-0.5515
2,-1.9577,0.1208,6,1,1,0,-2.4533,0.2359,0.5705
3,-0.825,-0.5771,6,2,1,0,-0.281,-0.2734,-0.0041
4,0.3471,0.0573,6,2,1,0,0.3254,1.0178,0.0183
5,0.3805,1.3809,6,1,1,0,0.5759,-1.405,-0.0297
6,1.4838,-0.6384,6,2,1,0,1.7343,1.1401,0.0248
7,1.4485,-1.9683,8,0,1,0,1.9748,-1.2762,-0.0296
8,2.6536,0.0,8,1,0,0,2.5549,0.0,0.0
9,-0.8603,-1.9069,16,1,0,0,-1.6588,-0.4968,0.0011
0,1.4489,-1.9655,8,1,0,0,0.7404,-2.4174,0.0985
1,1.4811,-0.6365,6,2,1,0,1.8563,1.5939,-1.1133
2,2.6507,-0.0,8,0,1,0,2.5271,0.0,0.0
3,0.3477,0.0581,6,2,1,0,-1.5047,-1.2451,0.4692
4,0.3798,1.387,6,1,1,0,0.2511,0.3116,-0.0849
5,-0.7536,2.0816,6,1,1,0,-0.7255,1.3381,0.0
6,-1.9232,1.4451,6,1,1,0,-0.2023,-1.0118,0.167
7,-1.9554,0.1161,7,1,1,0,-2.0675,1.063,0.3154
8,-0.8219,-0.5785,6,2,1,0,-2.4404,-0.2687,0.5516
9,-0.8541,-1.9074,6,1,0,0,1.5655,0.6364,-0.4035
0,-0.5384,-1.6542,6,1,1,0,1.1949,2.7497,-0.0
1,0.6663,-1.1024,6,1,1,0,0.0306,2.3353,-0.0001
2,0.7921,0.2234,6,2,1,0,-0.2306,0.898,-0.0
3,-0.2933,0.9924,6,1,1,0,-1.5393,0.4288,-0.0001
4,-1.5044,0.4355,6,2,1,0,-1.787,-0.9393,-0.0001
5,-1.6233,-0.8796,6,1,1,0,-0.7259,-1.8378,-0.0
6,-2.5893,1.2102,8,1,0,0,0.5828,-1.3681,0.0001
7,2.0027,0.7747,6,1,1,0,1.6441,-2.2666,0.0001
8,3.0875,0.0,8,0,1,0,0.8306,0.0,0.0
0,-2.9026,-2.08,8,1,0,0,-1.9858,-2.1026,-0.8742
1,-0.344,-2.7228,8,0,1,0,-0.3907,-2.5012,0.049
2,-1.4391,-1.6683,7,2,1,0,-1.0613,-1.6265,-0.3289
3,4.4201,0.0,7,0,0,1,3.6358,0.0,0.0
4,0.3962,0.2239,6,2,1,0,0.2906,0.3,0.49
5,-1.0672,-0.1878,6,2,1,0,-0.8325,-0.299,-0.1775
6,1.4914,-0.8306,6,2,0,0,1.4307,-0.4202,1.1431
7,0.7682,1.7044,6,1,1,0,0.3701,1.7189,0.571
8,-2.1624,0.8667,6,1,1,0,-1.7984,0.5882,-0.7372
9,-0.3251,2.7661,6,1,1,0,-0.5995,2.555,0.0
10,-1.7904,2.3472,6,1,1,0,-1.6922,1.9842,-0.6594
11,2.9548,-0.4188,6,1,0,1,2.6333,-0.1967,0.5241
0,3.5394,0.0,6,1,1,0,1.1827,0.0,0.0
1,3.2496,-1.3017,6,1,1,0,0.6975,1.0861,0.4478
2,1.9791,-1.6984,6,1,1,0,0.5213,-1.0179,-0.4196
3,1.0037,-0.8017,6,2,1,0,0.3547,1.1921,1.8124
4,1.2935,0.5,6,1,1,0,1.2582,-2.1323,-0.879
5,2.5572,0.8982,6,1,1,0,0.3546,2.123,-0.4457
6,-0.2668,-1.1984,8,2,0,0,-0.897,-1.1023,-0.4544
7,-1.249,-0.3003,6,2,1,0,-0.4336,2.2703,2.255
8,-0.9592,1.0015,6,1,1,0,0.6038,-3.2862,-1.3548
9,-1.9347,1.8982,6,1,1,0,-0.4336,3.1998,-0.0
10,-3.2051,1.5015,6,1,1,0,-1.5558,-2.2485,-0.9268
11,-3.4949,0.1997,6,1,1,0,-0.851,3.2586,1.3434
12,-2.5127,-0.6985,6,1,1,0,-0.8019,-3.3429,-1.3781
0,-0.2328,-0.0207,16,2,0,0,0.1507,-0.8584,-0.0876
1,-6.0186,0.2242,16,2,2,0,-5.4268,2.156,2.2328
2,3.7167,0.9855,16,2,0,0,3.9298,-3.356,-2.17
3,-5.5469,-1.025,8,0,1,0,-5.954,1.9116,3.7125
4,-6.5046,1.4577,8,0,1,0,-5.3146,3.717,1.9506
5,-4.7843,0.6952,7,1,1,0,-3.9475,1.4406,2.0234
6,3.1685,-1.0981,7,1,1,0,2.9205,-1.1086,-1.4282
7,-3.9498,-1.4492,7,1,0,0,-3.8093,1.5091,-0.2137
8,5.481,-0.5994,7,1,1,0,5.2127,-1.2983,-0.9848
9,-7.2671,-0.2624,7,1,0,0,-6.4891,1.4935,1.162
10,7.7129,0.0,7,1,0,0,6.6871,0.0,0.0
11,6.0817,1.6219,7,1,0,0,4.6188,0.6845,-0.0
12,-2.5011,0.3376,6,2,0,0,-2.0338,0.497,1.0348
13,-1.4671,-0.4916,6,2,0,0,-1.4046,0.0269,-0.3021
14,0.8012,-0.85,6,2,0,0,0.5256,-1.1771,-1.8315
15,-3.7503,-0.1341,6,2,1,0,-3.3147,1.1815,0.9337
16,2.0505,-0.3782,6,2,1,0,1.8624,-1.7815,-1.8865
17,2.3861,0.9143,6,1,1,0,2.2336,-3.0441,-2.3381
18,4.2035,-0.2629,6,2,1,0,4.0779,-1.7798,-1.4644
19,6.4205,0.3356,6,2,1,0,5.4753,-0.214,-0.3428
0,5.3905,0.0,8,1,0,0,5.5591,0.0,0.0
1,4.0744,0.2111,6,2,1,0,3.8776,-1.2069,-0.0
2,3.605,1.4586,8,0,1,0,-0.7388,0.1819,0.0
3,3.233,-0.8189,6,2,0,0,2.0783,0.877,0.0
4,1.9221,-0.6015,6,2,1,0,-2.1466,-0.1678,-0.0
5,1.4476,0.6396,6,1,1,0,0.012,0.3686,-1.1958
6,0.143,0.8519,6,1,1,0,0.012,0.3685,1.1958
7,-0.6985,-0.1782,6,2,1,0,1.3753,0.7096,-1.2086
8,-0.2353,-1.4204,6,1,1,0,1.3753,0.7097,1.2085
9,1.0806,-1.6316,6,1,1,0,3.5387,1.1378,0.0
10,-2.0145,0.033,6,2,1,0,-2.8984,-0.3518,1.1972
11,-2.484,1.2803,6,1,1,0,-2.8983,-0.3518,-1.1973
12,-3.7999,1.4915,6,1,1,0,-4.2662,-0.6794,1.2108
13,-4.6414,0.4614,6,1,1,0,-4.2662,-0.6793,-1.2108
14,-4.1669,-0.7797,6,1,1,0,-4.9533,-0.8424,-0.0001
15,-2.856,-0.9971,6,1,1,0,4.3394,-0.0737,0.0
0,-0.6604,1.5243,6,1,1,0,1.1107,-2.3027,0.0
1,0.6598,1.3745,6,1,1,0,-2.4049,0.7417,0.0
2,1.1888,0.1521,6,2,1,0,-1.1694,0.5201,0.0
3,0.3969,-0.915,6,1,1,0,-0.7005,-0.8076,0.0
4,-0.9265,-0.763,6,2,1,0,-0.2509,1.5905,0.0
5,-1.4523,0.4572,6,1,1,0,0.6832,-1.0701,0.0
6,-1.7184,-1.8302,8,1,0,0,1.1326,1.3282,0.0
7,2.5121,0.0,9,1,0,0,1.5992,0.0,0.0
0,2.3445,0.0,8,1,0,0,2.3242,0.0,0.0
1,1.194,-0.677,6,2,1,0,1.3857,-1.7865,-0.5177
2,1.2041,-2.0074,8,0,1,0,-0.2045,1.2917,0.0
3,0.0372,-0.0209,6,2,1,0,-2.1356,0.297,0.3184
4,-0.1135,1.2958,7,1,1,0,0.0504,-0.0259,-0.0076
5,-1.4143,1.5663,6,1,1,0,-1.1847,-0.6411,0.1946
6,-2.0731,0.4128,7,2,0,0,-1.517,1.4811,0.1935
7,-1.1789,-0.5696,6,1,1,0,1.2814,-0.6163,-0.1812
0,-2.6588,1.1507,8,0,1,0,-0.8963,2.4965,0.5484
1,-1.9967,0.0008,6,2,1,0,1.0077,2.7144,-0.4094
2,-2.6614,-1.149,8,2,0,0,0.7247,-3.5246,-0.057
3,-1.9941,-2.3018,6,1,0,0,-0.785,-1.6577,-0.268
4,-0.6647,-0.0022,6,2,1,0,0.5056,-2.2277,-0.116
5,-0.0026,-1.152,6,1,1,0,0.217,0.6099,-0.0919
6,1.3294,-1.155,6,1,1,0,-0.904,-0.245,-0.2381
7,1.9972,0.0001,6,2,1,0,1.6363,-1.3954,-0.0057
8,3.324,-0.0,7,1,0,0,1.4902,0.0,0.0
9,1.3299,1.1528,6,2,1,0,-2.0171,-2.4638,-0.4689
10,1.9947,2.3027,6,1,0,0,0.102,1.9942,0.0
11,0.0031,1.1529,6,1,1,0,-1.081,3.6993,1.1065
0,7.6532,0.0,6,1,0,0,7.4316,0.0,0.0
1,6.5364,0.7135,6,3,0,0,-2.5933,-0.1596,-0.5338
2,6.5871,2.0427,6,1,0,0,-4.2385,-2.7251,1.0701
3,5.3538,0.0986,8,2,0,0,-4.8403,-1.4075,-0.5075
4,4.237,0.8123,6,2,1,0,2.054,3.8551,-0.3073
5,4.2877,2.1415,8,0,1,0,-2.7235,-1.065,0.4789
6,3.0544,0.1974,6,4,0,0,-2.6784,-0.3826,1.8865
7,2.1676,-0.7912,6,1,0,0,-1.5808,-2.137,0.3841
8,3.87,-0.8605,6,1,0,0,-4.014,-1.7427,0.3349
9,1.9376,0.9109,8,2,0,0,-4.9473,-3.8496,0.8962
10,0.7699,0.2953,6,2,1,0,-1.6132,0.6203,-0.753
11,-0.3917,1.0111,6,1,1,0,-0.5235,0.2008,-1.5402
12,-1.5586,0.4104,6,1,1,0,-1.5536,1.856,-0.0853
13,-1.6243,-0.9181,6,2,1,0,0.8442,2.0315,-0.6246
14,-0.5231,-1.6458,6,1,1,0,-4.9731,-4.6219,2.2372
15,0.7043,-1.0332,6,1,1,0,-4.3098,-4.6979,-0.2376
16,-2.806,-1.518,6,2,1,0,0.6919,0.9028,-1.4691
17,-2.8717,-2.8464,8,0,1,0,-0.3278,2.5325,-0.0
18,-3.9073,-0.7902,6,2,1,0,2.0873,2.632,-0.3975
19,-3.8431,0.5084,6,1,1,0,3.3336,1.9901,-0.2526
20,-4.9435,1.251,6,1,1,0,4.5426,2.7292,-0.3566
21,-6.1396,0.6668,6,2,1,0,3.4772,0.6007,0.0149
22,-7.24,1.4095,6,1,0,0,5.8084,2.1249,-0.2637
23,-6.2052,-0.6617,6,1,1,0,4.7372,-0.0248,0.088
24,-5.1047,-1.4043,6,1,1,0,5.9092,0.7377,-0.0618
0,0.2727,2.078,8,1,0,0,0.0908,2.1297,-0.0
1,-0.2936,0.8732,6,2,1,0,3.0066,0.1638,-0.0
2,-1.6206,0.7664,6,1,1,0,-0.3136,0.9344,-0.0
3,-2.1868,-0.4385,6,1,1,0,0.5742,-0.171,0.0
4,-1.4314,-1.5289,6,1,1,0,-1.707,0.7137,-0.0
5,-0.1043,-1.4222,6,1,1,0,0.0471,-1.484,0.0
6,0.4619,-0.2173,6,2,1,0,-2.2222,-0.5941,0.0
7,1.7889,-0.1106,6,1,0,1,-1.3455,-1.6925,0.0
8,3.1133,0.0,7,0,0,1,1.8696,0.0,0.0
0,-2.8265,0.4283,6,1,1,0,2.0439,-0.9201,0.0108
1,-2.4808,-0.8566,6,1,1,0,2.8972,1.4646,0.5409
2,-1.1963,-1.197,6,1,1,0,1.3294,2.2027,-0.556
3,-0.2559,-0.2581,6,2,1,0,-0.1443,-0.31,-0.0097
4,-0.6015,1.0268,6,1,1,0,-1.1667,0.6673,0.1339
5,-1.8876,1.3728,6,1,1,0,-0.5907,-1.6561,-0.1355
6,1.0286,-0.5985,6,2,1,0,-2.5354,0.3345,0.1346
7,1.969,0.3404,6,2,1,0,-1.9534,-2.0069,-0.1245
8,3.2535,0.0,8,1,0,0,1.2318,0.0,0.0
9,1.6234,1.6252,8,0,1,0,-2.9288,-1.0068,0.0058
10,1.3742,-1.8834,8,0,1,0,1.8169,1.2308,-0.0
0,1.3119,-2.34,6,1,0,0,-2.6195,0.3094,0.0
1,0.8968,-1.0756,7,3,0,0,-1.2541,2.2233,-1.4059
2,1.6813,0.0022,6,2,1,0,0.5749,1.1252,-0.6809
3,3.0109,-0.0,8,0,1,0,0.7594,0.0,0.0
4,0.8991,1.0728,6,2,1,0,-0.496,-0.5012,0.3605
5,1.3075,2.3398,8,0,1,0,-1.4054,0.3789,-0.1279
6,-0.368,0.6624,6,2,1,0,-0.7119,1.3182,-0.7854
7,-1.5189,1.3319,6,1,1,0,1.9205,-0.721,0.3595
8,-2.6695,0.6672,6,1,1,0,-0.6417,-1.7086,1.0698
9,-2.6692,-0.6669,6,1,1,0,1.5618,1.961,-1.231
10,-1.5163,-1.3292,6,1,1,0,1.7935,-1.9472,1.0451
11,-0.3656,-0.6646,6,2,1,0,0.5186,-2.4381,1.3962
0,-2.1928,-2.8858,7,1,0,0,-2.5065,1.6715,-0.0
1,-2.0936,-1.5561,7,2,0,0,-1.1098,2.9685,0.2029
2,-0.9005,-0.9799,6,2,1,0,0.3058,-3.8078,-0.51
3,0.2007,-1.7273,6,1,1,0,-1.5216,-3.1668,-0.5121
4,1.4007,-1.1516,6,1,1,0,1.4714,2.2748,0.3155
5,1.4994,0.1712,6,2,1,0,-1.3473,1.8337,0.0635
6,0.3986,0.9254,6,1,1,0,-0.3947,-2.8698,-0.4384
7,-0.8018,0.3429,6,2,1,0,2.026,2.6,1.4597
8,-1.8957,1.0966,7,2,1,0,0.9761,1.0686,0.1028
9,-1.797,2.4194,8,1,0,0,-0.4255,0.8463,-0.013
10,-3.0962,0.5141,8,0,1,0,0.0469,-1.6072,-0.2827
11,2.693,0.7542,7,2,1,0,-0.8389,-0.5018,-0.1965
12,3.7937,0.0,8,1,0,0,1.8908,0.0,0.0
13,2.7917,2.077,8,0,1,0,1.4273,-1.3101,-0.1918
0,3.4652,0.0,7,0,0,1,2.2874,0.0,0.0
1,2.1393,0.0863,6,1,0,1,-1.2944,2.9231,0.0
2,0.811,0.1779,6,2,1,0,0.9052,-3.2317,0.0
3,0.072,-0.9298,6,2,1,0,0.0797,-0.9221,0.0
4,0.6588,-2.1237,9,1,0,0,-0.8814,1.7377,0.0
5,-1.2564,-0.8382,6,1,1,0,0.9881,0.1636,0.0
6,-1.8432,0.3556,6,2,1,0,0.5034,1.4855,0.0
7,-3.1691,0.442,8,1,0,0,-1.3106,-0.6643,0.0
8,-1.1017,1.4581,6,1,1,0,-1.7886,0.6603,0.0
9,0.2242,1.3718,6,1,1,0,0.5113,-2.1521,0.0
0,-2.1498,-1.9134,7,1,0,0,0.6228,3.2725,0.4397
1,-0.994,-1.2653,6,2,1,0,2.4406,2.7514,-0.3592
2,0.1511,-1.944,6,1,1,0,-3.0087,-0.2,-0.071
3,1.3139,-1.296,6,1,1,0,-2.6089,-2.073,-0.1458
4,1.3316,0.0306,6,2,1,0,-2.152,-1.0016,-0.0702
5,0.1865,0.7163,6,1,1,0,-0.0445,-3.0053,0.1335
6,-0.9763,0.0614,6,2,1,0,-0.8318,-0.7186,-0.0119
7,-2.1144,0.7469,7,2,1,0,0.1899,-1.7114,0.0491
8,-2.0967,2.0736,8,1,0,0,0.9636,1.0304,0.0
9,-3.2772,0.092,8,0,1,0,-0.3976,0.6362,-0.0196
10,2.4875,0.6856,6,2,1,0,1.5535,-1.351,0.0331
11,3.6325,-0.0,8,1,0,0,1.9297,0.0,0.0
12,2.5052,2.0123,8,0,1,0,1.3433,2.3704,0.0222
0,3.5146,-0.0,8,1,0,0,3.6923,0.0,0.0
1,2.4984,0.8714,6,2,1,0,-3.4372,0.9209,-0.9633
2,2.7404,2.1886,8,0,1,0,2.4002,-1.3997,-0.8065
3,1.2333,0.4272,6,3,0,0,-2.3754,-0.7924,-1.4391
4,0.2624,1.2817,6,2,0,0,1.4871,0.0514,0.8169
5,-1.0043,0.894,6,2,0,0,-1.5925,0.447,0.4118
6,-1.233,-0.4261,6,3,0,0,0.4764,-1.0267,1.3367
7,-2.4981,-0.8704,6,2,1,0,0.9367,1.375,0.1901
8,-3.5144,0.0011,8,1,0,0,-1.0516,-0.8244,1.1491
9,-2.7417,-2.1942,8,0,1,0,-0.5899,1.5753,-0.0
10,-0.2621,-1.2805,6,2,0,0,2.568,-0.489,-0.0075
11,1.0045,-0.8929,6,2,0,0,-2.514,0.1624,-0.688
0,5.3232,-0.0,9,1,0,0,2.9956,0.0,0.0
1,3.9905,0.0205,6,2,1,0,2.5317,3.5513,-2.9619
2,3.3459,1.1909,6,1,1,0,0.9853,0.0683,2.0874
3,2.0249,1.2144,6,1,1,0,-1.862,-0.4723,2.2946
4,1.3337,0.0764,6,2,1,0,-0.241,-1.5339,-1.1051
5,1.9783,-1.094,6,2,1,0,-1.4358,-0.6797,3.4999
6,3.2993,-1.1174,6,1,1,0,-0.2932,-2.7202,-1.6267
7,1.2872,-2.2319,9,1,0,0,-3.1759,-1.9844,3.1996
8,0.0054,0.1043,6,4,0,0,-0.9679,-1.3382,-3.1899
9,0.0333,1.4326,6,2,0,0,0.198,0.1159,0.8921
10,-1.1046,2.1238,7,3,0,0,-1.2647,0.4422,1.3643
11,-1.2205,3.4484,6,1,1,0,0.2143,-1.3192,0.244
12,-2.5103,3.7563,7,1,1,0,0.8788,1.13,-0.0
13,-3.2014,2.6184,6,1,1,0,2.2151,0.9428,-0.4582
14,-2.338,1.6085,7,1,1,0,0.2072,2.2813,-0.4943
15,-0.0225,-1.224,6,2,0,0,2.7766,1.7586,-1.4599
16,-1.1884,-1.8613,7,3,0,0,0.7575,3.1033,-1.4928
17,-1.3557,-3.1859,6,1,1,0,-2.935,-1.2634,2.0973
18,-2.6602,-3.4353,7,1,1,0,-0.6619,-0.6828,-2.0651
19,-3.302,-2.2768,6,1,1,0,2.0365,2.8232,-1.9992
20,-2.3952,-1.3001,7,1,1,0,-2.2263,-1.6036,4.0633
21,-1.323,0.1322,8,1,0,0,-0.7331,-2.619,-2.8896
0,-4.0293,1.6727,6,1,1,0,-1.253,-3.44,1.4888
1,-2.8719,2.2986,6,1,1,0,-3.3456,-2.684,1.4061
2,-1.7212,1.6098,6,1,1,0,-2.6908,-4.3218,0.0934
3,-1.7935,0.2799,6,2,1,0,1.468,4.3776,1.5727
4,-2.9508,-0.346,6,2,1,0,0.1361,3.9147,0.0914
5,-4.0646,0.3527,6,1,1,0,-0.192,1.1492,-0.1915
6,-2.9898,-1.6786,6,2,1,0,-0.8694,0.1341,-0.7037
7,-1.8553,-2.3764,8,0,1,0,1.1407,1.1777,-0.0
8,-4.1677,-2.3053,8,1,0,0,-1.8609,-2.0841,-0.3242
9,-0.6626,-0.4304,7,2,0,0,-1.4051,-0.8369,0.1658
10,0.5199,0.1881,6,2,1,0,1.7858,2.3567,0.4836
11,0.5715,1.5171,6,1,1,0,-0.9037,-0.0745,-2.0968
12,1.7459,2.1312,6,1,1,0,-1.8358,-2.2933,-1.7249
13,2.8767,1.4209,6,1,1,0,1.9368,0.021,-0.2384
14,2.8251,0.0918,6,2,1,0,-1.384,-1.2927,-2.6057
15,1.6427,-0.5268,6,1,1,0,3.1855,2.3104,0.7257
16,3.956,-0.6186,6,4,0,0,-2.2921,-3.1272,0.6442
17,5.1385,-0.0,9,1,0,0,3.3168,0.0,0.0
18,3.0617,-1.6074,9,1,0,0,3.943,1.1514,0.4903
19,4.7686,-1.6732,9,1,0,0,1.1197,3.5617,0.7232
0,-4.2699,0.8886,8,0,1,0,0.2786,-0.2819,-0.0292
1,-2.9757,0.5766,6,2,1,0,-0.0155,-1.0589,-1.3855
2,-2.0585,1.545,7,2,0,0,-0.172,-1.2092,1.182
3,-0.7694,1.2379,16,2,2,0,-2.2112,2.4812,-0.0369
4,-0.4575,2.5321,8,0,1,0,-2.5337,0.4195,-0.7416
5,0.5248,0.926,6,2,1,0,-0.5475,1.1548,0.0476
6,0.9066,-0.3494,6,1,1,0,-4.1406,-1.0838,0.1665
7,2.1957,-0.6565,6,1,1,0,-3.9037,0.2362,-0.6101
8,3.1129,0.3119,6,2,1,0,-5.6377,-1.3679,0.436
9,4.4071,0.0,6,1,0,0,1.9909,0.0,0.0
10,2.7362,1.5825,6,1,1,0,-5.9062,-2.6743,1.2124
11,1.4419,1.8944,6,1,1,0,-1.7834,1.3569,-0.2566
12,-1.0813,-0.0562,8,0,1,0,2.5205,1.2039,-0.5069
13,-2.599,-0.6939,7,2,0,0,2.863,-0.9841,0.5057
14,-1.3048,-1.0058,6,2,0,0,4.792,0.4445,0.0076
15,-0.923,-2.2812,6,2,0,0,3.9081,1.4236,-0.4993
16,0.3661,-2.5884,6,2,0,0,4.2511,-0.7619,0.5084
17,0.7479,-3.8636,6,1,0,0,6.2474,0.7015,0.0
0,3.3535,-0.0,6,1,0,0,3.5523,0.0,0.0
1,2.181,-0.6216,8,2,0,0,2.395,-0.8489,0.0
2,1.0556,0.0847,6,2,1,0,1.2083,-0.0966,-0.0
3,1.097,1.4127,6,1,1,0,1.2424,1.295,0.0001
4,-0.0283,2.119,6,1,1,0,0.0576,2.0229,0.0
5,-1.2067,1.4918,6,1,1,0,-1.1645,1.3608,0.0001
6,-1.2538,0.1697,6,2,1,0,-1.2003,-0.0287,-0.0001
7,-2.4264,-0.4577,6,1,1,0,-2.4839,-0.7254,-0.0
8,-2.4735,-1.7857,8,0,1,0,-3.5364,-0.0777,-0.0
9,-0.1227,-0.5426,6,2,1,0,-0.0157,-0.7559,-0.0
10,-0.1757,-1.8703,8,1,0,0,-0.0547,-2.1454,-0.0001
0,-1.7818,-0.4864,6,2,0,0,1.013,-0.6208,-0.6458
1,-1.7787,-1.8179,6,2,0,0,-1.0371,-0.7249,-0.2189
2,-0.5169,-2.2285,6,2,1,0,3.2952,-1.9119,-0.84
3,-0.1024,-3.4918,8,0,1,0,1.4958,2.0501,0.0
4,0.265,-1.151,7,3,0,0,-2.7095,-2.4179,0.8857
5,-0.5151,-0.0765,6,2,1,0,-2.1706,1.8545,-0.1584
6,-0.1,1.1887,8,0,1,0,-0.3223,0.6461,-1.7462
7,1.5999,-1.1526,8,2,0,0,2.0679,-0.0786,-0.4535
8,2.2643,0.0002,6,2,1,0,-2.0725,-0.3583,0.2668
9,3.5913,-0.0,8,0,1,0,4.3031,0.0,0.0
10,1.5972,1.1499,8,2,0,0,3.7057,1.4069,0.1489
11,0.2702,1.1502,7,3,0,0,-3.8219,-0.5631,1.716
12,-0.5133,2.2293,6,2,1,0,-3.708,0.8983,1.2587
13,-0.1026,3.4912,8,0,1,0,3.1725,-0.749,-0.4748
14,-1.7799,1.8194,6,2,0,0,2.3209,1.1543,-0.1186
15,-1.7769,0.4879,6,2,0,0,-2.82,-1.198,0.9056
16,-0.5151,0.0773,6,2,1,0,-2.5788,0.8345,0.3786
17,-0.1052,-1.1894,8,0,1,0,-0.1333,-0.2224,-0.9042
0,1.1026,-1.5402,8,1,0,0,0.945,-1.8178,1.2513
1,1.0538,-0.5414,6,2,1,0,-0.6844,1.942,-1.2322
2,1.8945,0.0,8,0,1,0,2.5823,0.0,0.0
3,0.1644,-0.0843,6,2,1,0,1.7689,1.8864,-0.0132
4,0.1163,0.9223,6,2,1,0,0.285,0.1281,0.0031
5,0.957,1.4637,9,1,0,0,0.0272,-1.1256,0.6248
6,-0.7783,1.3755,6,1,1,0,-0.8081,0.7921,-0.6188
7,-1.6238,0.831,6,1,1,0,-1.2607,-1.6928,0.6156
8,-1.5733,-0.1689,6,1,1,0,-2.0966,0.2238,-0.6233
9,-0.6811,-0.6288,6,2,1,0,-2.3223,-1.0179,-0.0074
10,-0.632,-1.6287,9,1,0,0,1.5637,0.6816,-0.0
0,1.4637,-1.333,8,1,0,0,1.4332,0.9634,-0.0
1,1.4621,-0.0016,16,2,2,0,1.4992,1.9159,1.2716
2,1.4644,1.3275,8,0,1,0,1.455,1.8489,-1.3202
3,2.7935,0.0,8,0,1,0,2.6978,0.0,0.0
4,0.133,0.0008,6,2,1,0,-2.0799,-0.6677,1.0229
5,-0.5318,1.1517,6,1,1,0,-0.0132,0.0,0.0124
6,-1.8609,1.154,6,1,1,0,-0.2603,-0.9123,-1.0326
7,-2.5275,0.0016,6,1,1,0,-0.9637,0.1024,1.0507
8,-1.8627,-1.1493,7,1,1,0,-1.4279,-1.6973,-1.0328
9,-0.5336,-1.1517,6,1,1,0,-2.3403,-1.5532,0.028
0,0.665,-1.1518,6,2,0,0,0.7234,-1.3387,0.0
1,1.33,0.0,6,2,0,0,1.5018,0.0,0.0
2,0.665,1.1518,8,2,0,0,0.7505,1.2376,0.0
3,-0.665,1.1518,6,2,0,0,-0.6941,1.3318,0.0
4,-1.33,0.0,6,2,0,0,-1.5215,0.0226,0.0
5,-0.665,-1.1518,7,2,0,0,-0.7602,-1.2534,0.0
0,3.1269,-0.0,8,0,1,0,3.7826,0.0,0.0
1,2.1221,-0.8731,6,1,1,0,-3.2074,-0.8027,0.0
2,0.8652,-0.4344,6,2,1,0,-1.1084,0.1401,-0.0
3,-0.1397,-1.3076,6,1,1,0,-0.348,1.3354,-0.0
4,-1.3966,-0.8689,6,1,1,0,-0.4103,-1.093,0.0
5,-1.6475,0.4372,6,2,1,0,1.0595,1.3,-0.0
6,-2.9032,0.8703,53,1,0,0,0.995,-1.1334,0.0
7,-0.6415,1.3048,6,1,1,0,1.7309,0.064,-0.0
8,0.6143,0.8717,6,1,1,0,-2.4938,0.1895,-0.0
0,1.3761,-1.8821,8,1,0,0,-1.7721,1.6583,0.0
1,1.0287,-0.6022,6,3,0,0,-3.2079,-0.7318,-0.2216
2,-0.2555,-0.255,6,2,1,0,-1.4379,-1.5471,-0.9041
3,-0.6029,1.025,6,1,1,0,0.2047,0.2997,0.3131
4,-1.8871,1.3722,6,1,1,0,-1.2771,0.3932,0.4439
5,-2.8273,0.4294,6,1,1,0,0.8862,0.9161,-0.7633
6,-2.4799,-0.8572,6,1,1,0,0.9592,-0.4715,1.2304
7,-1.1956,-1.1977,6,1,1,0,2.2754,0.772,-0.919
8,1.9689,0.3405,6,2,1,0,2.3491,-0.6235,1.0752
9,3.2531,0.0,8,0,1,0,3.007,0.0,0.0
10,1.6215,1.6271,8,1,0,0,-1.9866,-0.6655,-0.2546
0,3.7597,-0.0,6,1,0,0,4.2999,0.0,0.0
